TraceName,DRAM,Cpus,BlockSize,MSHR,Partitioning,Latency,ROB,Weight,IPC
403,True,4,2048,256,basic,0,100,0.123457,0.25556092828
403,True,4,2048,256,basic,0,100,0.123457,0.16093731063
403,True,4,2048,256,basic,0,1600,0.123457,0.25873871146
403,True,4,2048,256,basic,0,1600,0.123457,0.17460276596
403,True,4,2048,256,basic,0,200,0.123457,0.25750784516999997
403,True,4,2048,256,basic,0,200,0.123457,0.18204722305999999
403,True,4,2048,256,basic,0,400,0.123457,0.25862513102
403,True,4,2048,256,basic,0,400,0.123457,0.17457560542
403,True,4,2048,256,basic,0,800,0.123457,0.25873871146
403,True,4,2048,256,basic,0,800,0.123457,0.17460276596
403,True,4,2048,256,basic,0,100,0.395062,0.255064274122
403,True,4,2048,256,basic,0,1600,0.395062,0.25619691687600005
403,True,4,2048,256,basic,0,200,0.395062,0.255897064818
403,True,4,2048,256,basic,0,400,0.395062,0.256166497102
403,True,4,2048,256,basic,0,800,0.395062,0.25619691687600005
444,True,4,2048,256,basic,0,100,0.108429,0.21796397580000001
444,True,4,2048,256,basic,0,1600,0.108429,0.24340900923
444,True,4,2048,256,basic,0,200,0.108429,0.23562055415999997
444,True,4,2048,256,basic,0,400,0.108429,0.24413873639999997
444,True,4,2048,256,basic,0,800,0.108429,0.24352611255
444,True,4,2048,256,basic,0,100,0.109699,0.19229028011000002
444,True,4,2048,256,basic,0,1600,0.109699,0.20897440102
444,True,4,2048,256,basic,0,200,0.109699,0.21512412696
444,True,4,2048,256,basic,0,400,0.109699,0.20895355821
444,True,4,2048,256,basic,0,800,0.109699,0.20898427393000002
444,True,4,2048,256,basic,0,100,0.113511,0.20216536122
444,True,4,2048,256,basic,0,1600,0.113511,0.23668519143
444,True,4,2048,256,basic,0,200,0.113511,0.22734550635
444,True,4,2048,256,basic,0,400,0.113511,0.23666362434000002
444,True,4,2048,256,basic,0,800,0.113511,0.23668519143
444,True,4,2048,256,basic,0,100,0.115205,0.23930728215000002
444,True,4,2048,256,basic,0,1600,0.115205,0.29341446244999997
444,True,4,2048,256,basic,0,200,0.115205,0.2870862518
444,True,4,2048,256,basic,0,400,0.115205,0.2935722933
444,True,4,2048,256,basic,0,800,0.115205,0.29343750344999997
444,True,4,2048,256,basic,0,100,0.116476,0.22554878543999998
444,True,4,2048,256,basic,0,1600,0.116476,0.24099233828
444,True,4,2048,256,basic,0,200,0.116476,0.24040995827999997
444,True,4,2048,256,basic,0,400,0.116476,0.2413208006
444,True,4,2048,256,basic,0,800,0.116476,0.2410237868
444,True,4,2048,256,basic,0,100,0.124524,0.24703195644
444,True,4,2048,256,basic,0,1600,0.124524,0.27577458612
444,True,4,2048,256,basic,0,200,0.124524,0.27107131464
444,True,4,2048,256,basic,0,400,0.124524,0.27505234691999997
444,True,4,2048,256,basic,0,800,0.124524,0.2749614444
444,True,4,2048,256,basic,0,100,0.13723,0.2667531632
444,True,4,2048,256,basic,0,1600,0.13723,0.3107861533
444,True,4,2048,256,basic,0,200,0.13723,0.30825563209999995
444,True,4,2048,256,basic,0,400,0.13723,0.3097926081
444,True,4,2048,256,basic,0,800,0.13723,0.31004236669999996
454,True,4,2048,256,basic,0,100,0.132874,0.37491993587999994
454,True,4,2048,256,basic,0,1600,0.132874,0.35576083382
454,True,4,2048,256,basic,0,200,0.132874,0.35295054872
454,True,4,2048,256,basic,0,400,0.132874,0.35462608986
454,True,4,2048,256,basic,0,800,0.132874,0.35574621768
605,True,4,2048,256,basic,0,100,0.0116456,0.00055677264232
605,True,4,2048,256,basic,0,1600,0.0116456,0.0005596304725600001
605,True,4,2048,256,basic,0,200,0.0116456,0.00055897016704
605,True,4,2048,256,basic,0,400,0.0116456,0.0005596304725600001
605,True,4,2048,256,basic,0,800,0.0116456,0.0005596304725600001
605,True,4,2048,256,basic,0,100,0.0141772,0.0009253628566399999
605,True,4,2048,256,basic,0,1600,0.0141772,0.0009194708123199999
605,True,4,2048,256,basic,0,200,0.0141772,0.0008243205345199999
605,True,4,2048,256,basic,0,400,0.0141772,0.00092135921536
605,True,4,2048,256,basic,0,800,0.0141772,0.0009194708123199999
605,True,4,2048,256,basic,0,100,0.0313924,0.0177643940968
605,True,4,2048,256,basic,0,1600,0.0313924,0.0195789062092
605,True,4,2048,256,basic,0,200,0.0313924,0.0189379989708
605,True,4,2048,256,basic,0,400,0.0313924,0.0195787806396
605,True,4,2048,256,basic,0,800,0.0313924,0.0195789062092
605,True,4,2048,256,basic,0,100,0.0349367,0.025488733282300002
605,True,4,2048,256,basic,0,1600,0.0349367,0.0255043150505
605,True,4,2048,256,basic,0,200,0.0349367,0.0255043150505
605,True,4,2048,256,basic,0,400,0.0349367,0.0255043150505
605,True,4,2048,256,basic,0,800,0.0349367,0.0255043150505
605,True,4,2048,256,basic,0,100,0.0688608,0.0035012618064
605,True,4,2048,256,basic,0,1600,0.0688608,0.00353671134624
605,True,4,2048,256,basic,0,200,0.0688608,0.0035262789350399997
605,True,4,2048,256,basic,0,400,0.0688608,0.00353673889056
605,True,4,2048,256,basic,0,800,0.0688608,0.00353671134624
605,True,4,2048,256,basic,0,100,0.126582,0.018339200160000003
605,True,4,2048,256,basic,0,1600,0.126582,0.018456668255999998
605,True,4,2048,256,basic,0,200,0.126582,0.018507933966000003
605,True,4,2048,256,basic,0,400,0.126582,0.018463377102
605,True,4,2048,256,basic,0,800,0.126582,0.018456415091999998
605,True,4,2048,256,basic,0,100,0.128608,0.032122934591999996
