TraceName,DRAM,Cpus,BlockSize,MSHR,Partitioning,Latency,ROB,Weight,IPC
403,True,4,2048,256,basic,480,1600,0.123457,0.16779411241
403,True,4,2048,256,basic,480,1600,0.123457,0.16657806096
403,True,4,2048,256,basic,480,1600,0.395062,0.10239019385
444,True,4,2048,256,basic,480,1600,0.108429,0.161667639
444,True,4,2048,256,basic,480,1600,0.109699,0.1858630157
444,True,4,2048,256,basic,480,1600,0.113511,0.21466859787
444,True,4,2048,256,basic,480,1600,0.115205,0.224465422
444,True,4,2048,256,basic,480,1600,0.116476,0.172151528
444,True,4,2048,256,basic,480,1600,0.124524,0.19073216556
444,True,4,2048,256,basic,480,1600,0.13723,0.2481269353
454,True,4,2048,256,basic,480,1600,0.132874,0.35538878662
605,True,4,2048,256,basic,480,1600,0.0116456,0.00055982378952
605,True,4,2048,256,basic,480,1600,0.0313924,0.016201178146400003
605,True,4,2048,256,basic,480,1600,0.0349367,0.0202061295588
605,True,4,2048,256,basic,480,1600,0.0688608,0.00351209361024
605,True,4,2048,256,basic,480,1600,0.126582,0.017339455524
605,True,4,2048,256,basic,480,1600,0.128608,0.03975530496
605,True,4,2048,256,basic,480,1600,0.142785,0.029936874239999998
605,True,4,2048,256,basic,480,1600,0.440506,0.077437430752
648,True,4,2048,256,basic,480,1600,0.0194217,0.022513246206000002
648,True,4,2048,256,basic,480,1600,0.0429435,0.008271648139500001
648,True,4,2048,256,basic,480,1600,0.0520069,0.060297839997999994
648,True,4,2048,256,basic,480,1600,0.0714286,0.08238217581
648,True,4,2048,256,basic,480,1600,0.079413,0.09900339297
648,True,4,2048,256,basic,480,1600,0.0807078,0.10026329994
648,True,4,2048,256,basic,480,1600,0.147389,0.18218459512
648,True,4,2048,256,basic,480,1600,0.161847,0.19636249122
648,True,4,2048,256,basic,480,1600,0.162495,0.1901548989
648,True,4,2048,256,basic,480,1600,0.182348,0.22869174420000002
649,True,4,2048,256,basic,480,1600,0.0486947,0.121539049518
649,True,4,2048,256,basic,480,1600,0.157247,0.035702616856
649,True,4,2048,256,basic,480,1600,0.20726,0.3771841836
649,True,4,2048,256,basic,480,1600,0.497231,1.23956704914
