TraceName,DRAM,Cpus,BlockSize,MSHR,Partitioning,Latency,ROB,Weight,IPC
648,True,4,2048,256,shift,0,1600,0.0714286,0.08036074643
648,True,4,2048,256,zero,0,1600,0.0714286,0.082365032946
648,True,4,2048,256,basic,0,1600,0.079413,0.09900339297
648,True,4,2048,256,shift6,0,1600,0.079413,0.09844194306
648,True,4,2048,256,shift,0,1600,0.079413,0.09637323441
648,True,4,2048,256,zero,0,1600,0.079413,0.09900339297
648,True,4,2048,256,basic,0,1600,0.0807078,0.10026329994
648,True,4,2048,256,shift6,0,1600,0.0807078,0.100226174352
648,True,4,2048,256,shift,0,1600,0.0807078,0.099503032464
648,True,4,2048,256,zero,0,1600,0.0807078,0.10026329994
648,True,4,2048,256,basic,0,1600,0.147389,0.18218459512
648,True,4,2048,256,shift6,0,1600,0.147389,0.18024937754999998
648,True,4,2048,256,shift,0,1600,0.147389,0.176424633
648,True,4,2048,256,zero,0,1600,0.147389,0.18218459512
648,True,4,2048,256,basic,0,1600,0.161847,0.19636249122
648,True,4,2048,256,shift6,0,1600,0.161847,0.19651624587
648,True,4,2048,256,shift,0,1600,0.161847,0.19925631557999998
648,True,4,2048,256,zero,0,1600,0.161847,0.19636249122
648,True,4,2048,256,basic,0,1600,0.162495,0.1901548989
648,True,4,2048,256,shift6,0,1600,0.162495,0.1895569173
648,True,4,2048,256,shift,0,1600,0.162495,0.1911103695
648,True,4,2048,256,zero,0,1600,0.162495,0.1901548989
648,True,4,2048,256,basic,0,1600,0.182348,0.22869174420000002
648,True,4,2048,256,shift6,0,1600,0.182348,0.22556812296
648,True,4,2048,256,shift,0,1600,0.182348,0.22210715792000002
648,True,4,2048,256,zero,0,1600,0.182348,0.22869174420000002
649,True,4,2048,256,basic,0,1600,0.0486947,0.121534180048
649,True,4,2048,256,shift,0,1600,0.0486947,0.126206436513
649,True,4,2048,256,zero,0,1600,0.0486947,0.121534180048
649,True,4,2048,256,basic,0,1600,0.157247,0.26344061651
649,True,4,2048,256,shift6,0,1600,0.157247,0.25803760959
649,True,4,2048,256,shift,0,1600,0.157247,0.25247578319999997
649,True,4,2048,256,zero,0,1600,0.157247,0.26730260282999996
649,True,4,2048,256,basic,0,1600,0.20726,0.3771841836
649,True,4,2048,256,zero,0,1600,0.20726,0.3771841836
649,True,4,2048,256,basic,0,1600,0.497231,1.2390499288999999
649,True,4,2048,256,shift6,0,1600,0.497231,1.33419508075
649,True,4,2048,256,shift,0,1600,0.497231,1.28450678692
649,True,4,2048,256,zero,0,1600,0.497231,1.2390499288999999
